Fridge1,Fridge2,MW1,MW2,Coffee1,Coffee2,Charger,Tele1,Tele2,Tele3,Tele4,Tele5,Tele6,Tele7,Tele8,Tele9,Tele10,Tele11,Tele12,Tele13,Tele14,Tele15,Tele16,Tele17,Tele18,Tele19,Tele20,Stereo,Laptop1,Laptop2,Laptop3,Kettle,Shaver,DishWash,WashMach,Elec,Oven,Toas,Waff,Hair,Iron,Vacuum,Sauna,Radio,Radio_Standby,Elecheat,Dryer,Fan,Mixer,Blender,Router,Dehumidifyer,Bread,Game,Vivarium,Pump
,0.06522,,,,,0.96645,0.382692308,0.0096,1.046,0.0052,0.730953846,0.967138462,0.969088889,0.964466667,0.607619048,0.966447619,0.66356,0.64182,0.814355556,0.814355556,1.0041375,1.0041375,0.996976923,0.968307692,0.54969,0.5647,0.869557143,,,,,0.979267311,0.066033254,0.013096817,0,,,,,0,,,0.985294118,0.029411765,0.89708561,0.891520558,,,,0.885057573,,,0.921259806,0.921259806,0.921259806
,0.06522,,,,,0.96744,0.381892308,0.0096,1.0668,0.0052,0.975946154,0.968738462,0.9714,0.964466667,0.6106,0.967438095,0.82505,0.56625,0.8155,0.8155,1.00285,1.006725,0.999369231,0.963530769,0.544515,0.44824,0.876957143,,,,,0.979267311,0.066033254,0.037356323,0,,,,,0.0002207,,,0.985294118,0.044117647,0.895264117,0.893151758,,,,0.885057573,,,0.913385751,0.913385751,0.913385751
,0.06522,,,,,0.96943,0.381892308,0.0096,1.0668,0.0052,0.841438462,0.963130769,0.969088889,0.966777778,0.608609524,0.969428571,0.89131,0.5766,0.816655556,0.816655556,1.0041375,1.0054375,0.995384615,0.9707,0.54348,0.5647,0.868085714,,,,,0.979267311,0.066033254,0.059681698,0,,,,,,,,1,0.058823529,0.895264117,0.895444758,,,,0.831417452,,,0.918897602,0.918897602,0.918897602
,0.064526667,,,,,0.96843,0.385092308,0.0096,1.0616,0.0052,0.981546154,0.963130769,0.969088889,0.964466667,0.609609524,0.968428571,0.90787,0.60662,0.8132,0.814355556,1.0054375,1.0054375,0.996976923,0.969107692,0.542445,0.578675,0.875485714,,,,,0.979267311,0.066033254,0.031830239,0,,,,,,,,0.955882353,0.058823529,0.895264117,0.896954783,,,,0.885057573,,,0.929133861,0.929133861,0.929133861
,0.064526667,,,,,0.96843,0.381892308,0.0096,1.0616,0.0052,0.895884615,0.967138462,0.969088889,0.963311111,0.609609524,0.968428571,0.87267,0.57557,0.8132,0.8132,1.00285,1.0054375,1.000161538,0.965123077,0.556935,0.48913,0.872528571,,,,,0.979267311,0.066033254,0.05255305,0,,,,,,,,0.970588235,0.058823529,0.895264117,0.896067943,,,,0.844827683,,,0.937007798,0.937007798,0.937007798
,0.064526667,,,,,0.96744,0.381084615,0.0088,1.0616,0.0052,0.894284615,0.967138462,0.970244444,0.964466667,0.6106,0.967438095,0.75155,0.65114,0.814355556,0.816655556,1.00285,1.0054375,0.996184615,0.963530769,0.551245,0.55176,0.869557143,,,,,0.979267311,0.066033254,0.040008843,0.898148152,,,,,,,,0.941176471,0.058823529,0.893442623,0.895179106,,,,0.885057573,,,0.92834642,0.92834642,0.92834642
,0.063833333,,,,,0.96744,0.384292308,0.0096,1.0616,0.0052,0.895884615,0.964738462,0.969088889,0.964466667,0.611590476,0.967438095,0.75259,0.56108,0.8155,0.816655556,1.00285,1.0054375,0.992992308,0.968307692,0.54969,0.5,0.868085714,,,,,0,0.066033254,0.038461538,0.96652422,,,,,,,,0.955882353,0.058823529,0.893442623,0.882152811,,,,0.885057573,,,0.929133861,0.929133861,0.929133861
,0.063833333,,,,,0.96943,0.381084615,0.0096,1.0616,0.0052,0.839038462,0.964738462,0.969088889,0.963311111,0.609609524,0.969428571,0.69048,0.64803,0.814355556,0.817811111,1.00285,1.0041375,0.9922,0.971492308,0.538305,0.538305,0.865128571,,,,,0,0.066033254,0.027519894,0.963675214,,,,,,,,0.970588235,0.058823529,0.893442623,0.883985969,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,0.063833333,,,,,0.96843,0.383492308,0.0096,1.0616,0.0052,0.991153846,0.966338462,0.969088889,0.964466667,0.606628571,0.968428571,0.87578,0.54555,0.8132,0.8132,1.0054375,1.0041375,0.994584615,0.965923077,0.53675,0.56108,0.862171429,,,,,0,0.066033254,0.058023873,0.963141026,,,,,,,,1,0.044117647,0.893442623,0.893571209,,,,0.885057573,,,0.917322838,0.917322838,0.917322838
,0.063833333,,,,,0.96744,0.381892308,0.0096,1.0616,0.0052,0.989553846,0.963938462,0.970244444,0.963311111,0.611590476,0.967438095,0.77329,0.58385,0.8109,0.816655556,1.006725,1.0054375,0.992992308,0.965123077,0.538305,0.56936,0.863642857,,,,,0,0.066033254,0.020888594,0.960113964,,,,,,,,0.985294118,0.058823529,0.895264117,0.894864517,,,,0.885057573,,,0.913385751,0.913385751,0.913385751
,0.06314,,,,,0.96943,0.379484615,0.0096,1.0616,0.0052,0.986353846,0.965538462,0.970244444,0.964466667,0.606628571,0.969428571,0.83023,0.60455,0.8109,0.8155,1.0054375,1.0041375,0.9922,0.968307692,0.547105,0.468425,0.865128571,,,,,0,0.066033254,0.065870912,0.960826207,,,,,,,,0.980392157,0.058823529,0.893442623,0.894214368,,,,0.885057573,,,0.937007798,0.937007798,0.937007798
,0.064526667,,,,,0.96843,0.381892308,0.0096,1.0616,0.0052,0.975146154,0.964738462,0.969088889,0.963311111,0.607619048,0.968428571,0.90683,0.55279,0.814355556,0.8132,1.0041375,1.0041375,0.993792308,0.962738462,0.538305,0.4617,0.868085714,,,,,0,0.066033254,0.057526525,0.963675214,,,,,,,,0.970588235,0.058823529,0.893442623,0.894340203,,,,0.885057573,,,0.914173192,0.914173192,0.914173192
,0.064526667,,,,,0.96744,0.379484615,0.0096,1.0616,0.0052,0.986353846,0.967138462,0.969088889,0.964466667,0.608609524,0.967438095,0.77329,0.63975,0.814355556,0.8132,1.0054375,1.0041375,0.997776923,0.966715385,0.53261,0.548655,0.874,,,,,0,0.066033254,0.027188329,0.965811966,,,,,,,,0.985294118,0.058823529,0.893442623,0.895318923,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,0.064526667,,,,,0.96843,0.383492308,0.0096,1.0616,0.0052,0.9167,0.967138462,0.969088889,0.963311111,0.607619048,0.968428571,0.64907,0.6646,0.8155,0.8132,1.0054375,1.00285,0.997776923,0.9699,0.51553,0.54762,0.868085714,,,,,0,0.066033254,0.025751548,0.963675214,,,,,,,,0.970588235,0.058823529,0.572859745,0.896227734,,,,0.885057573,,,0.92834642,0.92834642,0.92834642
,0.064526667,,,,,0.96645,0.383492308,0.0096,1.0616,0.0052,0.976746154,0.965538462,0.969088889,0.965622222,0.611590476,0.966447619,0.64389,0.58903,0.812055556,0.814355556,1.0054375,1.0041375,0.997776923,0.962738462,0.47412,0.54089,0.863642857,,,,,0,0.066033254,0.025862069,0.321225075,,,,,,,,0.970588235,0.044117647,0.126593807,0.893276039,,,,0.885057573,,,0.88779528,0.88779528,0.88779528
,0.064526667,,,,,0.96744,0.381892308,0.0096,1.046,0.0052,0.982346154,0.965538462,0.969088889,0.963311111,0.607619048,0.967438095,0.77743,0.60248,0.8132,0.812055556,1.0041375,1.0041375,0.996976923,0.965923077,0.477225,0.54607,0.8666,,,,,0,0.066033254,0.025530504,0,,,,,,,,0.985294118,0.058823529,,0.892312855,,,,0.885057573,,,0.811023629,0.811023629,0.811023629
,0.064526667,,,,,0.96546,0.379484615,0.0096,1.046,0.0052,0.983953846,0.963130769,0.969088889,0.963311111,0.607619048,0.965457143,0.67805,0.63665,0.8132,0.8155,1.0054375,1.0054375,1.000161538,0.9707,0.49172,0.40528,0.8666,,,,,0,0.066033254,0.026193634,0,,,,,,,,0.970588235,0.044117647,,0.895308936,,,,0.885057573,,,0.829133826,0.829133826,0.829133826
,0.064526667,,,,,0.96744,0.385892308,0.0096,1.046,0.0052,0.981546154,0.963938462,0.919366667,0.964466667,0.608609524,0.967438095,0.82712,0.70704,0.812055556,0.817811111,1.0054375,1.0054375,0.996184615,0.964330769,0.460145,0.432715,0.868085714,,,,,0,0.066033254,0.026193634,0,,,,,,,,0.976470588,0.058823529,,0.894332435,,,,0.885057573,,,0.89763776,0.89763776,0.89763776
,0.064526667,,,,,0.96744,0.385092308,0.0096,1.0512,0.0052,0.977546154,0.967138462,0.969088889,0.964466667,0.608609524,0.967438095,0.75155,0.67391,0.812055556,0.816655556,1.0054375,1.0054375,0.996976923,0.964330769,0.477745,0.374225,0.8666,,,,,0,0.066033254,0.025862069,0,,,,,,,,0.985294118,0.058823529,,0.894130477,,,,0.885057573,,,0.883858194,0.883858194,0.883858194
,0.064526667,,,,,0.96843,0.381892308,0.0096,1.0616,0.0052,0.975946154,0.965538462,0.969088889,0.963311111,0.609609524,0.968428571,0.853,0.62733,0.812055556,0.809755556,1.00285,1.0041375,1.000161538,0.9699,0.4705,0.45963,0.868085714,,,,,0,0.066033254,0.060344828,0,,,,,,,,0.970588235,0.029411765,,0.892312855,,,,0.885057573,,,0.876377918,0.876377918,0.876377918
,0.064526667,,,,,0.96843,0.381892308,0.0096,1.0512,0.0052,0.985553846,0.114484615,0.970244444,0.963311111,0.611590476,0.968428571,0.7381,0.67288,0.8132,0.8155,1.0054375,1.0041375,0.997776923,0.963530769,0.477225,0.54969,0.872528571,,,,,0,0.066033254,0.031498674,0,,,,,,,,1,0.058823529,,0.893221666,,,,0.885057573,,,0.881889768,0.881889768,0.881889768
,0.064526667,,,,,0.98529,0.382692308,0.0096,1.0512,0.0052,0.980746154,0.114484615,0.967933333,0.963311111,0.6106,0.985285714,0.81781,0.64596,0.814355556,0.8132,1.0054375,1.0054375,0.996976923,0.964330769,0.541925,0.540375,0.869557143,,,,,0,0.066033254,0.025530504,0,,,,,,,,1,0.058823529,,0.886160902,,,,0.885057573,,,0.885826737,0.885826737,0.885826737
,0.064526667,,,,,0.9843,0.382692308,0.0096,1.0512,0.0052,0.982346154,0.112884615,0.969088889,0.963311111,0.608609524,0.984295238,0.82505,0.69669,0.812055556,0.8155,1.0054375,1.0041375,0.994584615,0.969107692,0.547105,0.53934,0.874,,,,,0,0.066033254,0.036140584,0,,,,,,,,1,0.058823529,,0.871216005,,,,0.885057573,,,0.877952682,0.877952682,0.877952682
,0.064526667,,,,,0.9833,0.382692308,0.0096,1.0512,0.0104,0.979946154,0.114484615,0.967933333,0.965622222,0.611590476,0.983304762,0.62319,0.67288,0.8132,0.816655556,1.00285,1.0054375,0.989807692,0.966715385,0.54296,0.55901,0.872528571,,,,,0.979267311,0.066033254,0.062831565,0,,,,,,,,0.970588235,0.058823529,,0.88696485,,,,0.885057573,,,0.874015714,0.874015714,0.874015714
,0.064526667,,,,,0.98529,0.385092308,0.0096,1.0512,0.0052,0.979946154,0.113684615,0.969088889,0.956366667,0.6106,0.985285714,0.65321,0.67702,0.8109,0.814355556,1.00285,1.0041375,0.9914,0.958753846,0.539855,0.552795,0.865128571,,,,,0.979267311,0.066033254,0.036140584,0,,,,,,,,0.970588235,0.044117647,,0.892033221,,,,0.885057573,,,0.881102328,0.881102328,0.881102328
,0.064526667,,,,,0.98529,0.382692308,0.0096,1.0512,0.0052,0.859853846,0.113684615,0.969088889,0.963311111,0.609609524,0.985285714,0.64079,0.62112,0.814355556,0.8132,1.0054375,1.0041375,0.993792308,0.957961538,0.538305,0.556935,0.874,,,,,0.979267311,0.066508314,0.02597259,0,,,,,,,,1,0.044117647,,0.892872123,,,,0.831417452,,,0.877952682,0.877952682,0.877952682
,0.064526667,,,,,0.98131,0.382692308,0.0096,1.0512,0.0052,0.925507692,0.116084615,0.970244444,0.965622222,0.6106,0.981314286,0.89234,0.62836,0.8109,0.8132,1.0041375,1.0041375,0.990607692,0.873546154,0.539855,0.55642,0.872528571,,,,,0.979267311,0.066033254,0.025862069,0,,,,,,,,1,0.044117647,,0.891124409,,,,0.885057573,,,0.874015714,0.874015714,0.874015714
,,,,,,0.9843,0.383492308,0.0096,1.0616,0.0052,0.986353846,0.115284615,0.969088889,0.964466667,0.6106,0.984295238,0.794,0.64803,0.814355556,0.8155,1.0002625,1.0054375,0.989807692,0.968307692,0.550725,0.548655,0.865128571,,,,,0.979267311,0.066033254,0.025862069,0,,,,,,,,0.955882353,0.049019608,,0.893081849,,,,0.885057573,,,0.923622011,0.923622011,0.923622011
,,,,,,0.98231,0.385092308,0.0096,1.0668,0.0052,0.990353846,0.114484615,0.967933333,0.966777778,0.609609524,0.982314286,0.61077,0.65735,0.8109,0.812055556,1.0041375,1.0054375,0.9922,0.962738462,0.54296,0.48292,0.869557143,,,,,0.979267311,0.066033254,0.025751548,0.347934476,,,,,,,,0.941176471,0.039215686,,0.893400321,,,,0.885057573,,,0.937007798,0.937007798,0.937007798
,,,,,,0.98231,0.385092308,0.0096,1.0668,0.0104,0.981546154,0.114484615,0.966777778,0.962155556,0.607619048,0.982314286,0.76812,0.58696,0.8109,0.814355556,1.0041375,1.0041375,0.994584615,0.964330769,0.54555,0.548655,0.865128571,,,,,0.979267311,0.066033254,0.049900531,0.978632479,,,,,,,,0.970588235,0.044117647,,0.887069713,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,,,,,,0.9833,0.385092308,0.0096,1.0616,0.0052,0.847046154,0.115284615,0.967933333,0.964466667,0.608609524,0.983304762,0.7412,0.63872,0.814355556,0.812055556,1.0054375,1.00285,0.989807692,0.968307692,0.543995,0.552795,0.869557143,,,,,0,0.066033254,0.052055703,0.975122105,,,,,,,,0.985294118,0.044117647,,0.88647549,,,,0.885057573,,,0.92834642,0.92834642,0.92834642
,,,,,,0.9833,0.384292308,0.0096,0.9159,0.0052,0.898284615,0.116084615,0.967933333,0.964466667,0.606628571,0.983304762,0.7795,0.58696,0.8109,0.816655556,1.006725,1.00285,0.989015385,0.966715385,0.54348,0.560045,0.8666,,,,,0,0.066033254,0.102619363,0.97161172,,,,,,,,0.960784314,0.058823529,,0.891287529,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,,,,,,0.98231,0.381084615,0.0096,1.0616,0.0052,0.877469231,0.114484615,0.970244444,0.964466667,0.6106,0.982314286,0.85611,0.59834,0.814355556,0.8155,1.006725,1.0041375,0.987423077,0.961938462,0.540375,0.55435,0.872528571,,,,,0,0.066033254,0.027188329,0.971688034,,,,,,,,0.955882353,0.058823529,,0.891473952,,,,0.885057573,,,0.92834642,0.92834642,0.92834642
,,,,,,0.98529,0.381892308,0.0096,1.0616,0.0052,0.937515385,0.114484615,0.967933333,0.963311111,0.6106,0.985285714,0.88095,0.62008,0.8132,0.812055556,1.0054375,1.0041375,0.990607692,0.969107692,0.547105,0.560045,0.863642857,,,,,0,0.066033254,0.025530504,0.967948718,,,,,,,,0.990196078,0.047058824,,0.894301365,,,,0.858237915,,,0.919572483,0.919572483,0.919572483
,,,,,,0.9833,0.0096,0.0096,1.0616,0.0052,0.887876923,0.114484615,0.970244444,0.966777778,0.609609524,0.983304762,0.93168,0.56315,0.8132,0.812055556,1.0054375,1.0054375,0.994584615,0.967515385,0.542445,0.56677,0.869557143,,,,,0,0.066033254,0.025530504,0.949786325,,,,,,,,0.988235294,0.039215686,,0.894736352,,,,0.885057573,,,0.942519648,0.942519648,0.942519648
,,,,,,0.98131,0.0096,0.0096,1.0668,0.0052,0.954330769,0.115284615,0.969088889,0.963311111,0.608609524,0.981314286,0.73395,0.68219,0.8109,0.8155,1.0054375,1.0041375,0.989015385,0.9699,0.49379,0.543995,0.859214286,,,,,0,0.066033254,0.025530504,0.936253558,,,,,,,,1,0.058823529,,0.893186712,,,,0.908045737,,,0.956692876,0.956692876,0.956692876
,,,,,,0.9833,0.0096,0.0096,1.0668,0.0104,0.984753846,0.114484615,0.969088889,0.963311111,0.609609524,0.983304762,0.75259,0.58799,0.812055556,0.8155,1.0054375,1.0041375,0.994584615,0.966715385,0.533645,0.541925,0.859214286,,,,,0,0.066033254,0.050397878,0.940527062,,,,,,,,0.970588235,0.058823529,,0.888817427,,,,0.885057573,,,0.944881853,0.944881853,0.944881853
,,,,,,0.98231,0.0096,0.0096,1.0616,0.0052,0.979946154,0.114484615,0.969088889,0.963311111,0.609609524,0.982314286,0.77019,0.69565,0.8109,0.812055556,1.0054375,1.0054375,0.988215385,0.963530769,0.541925,0.54296,0.863642857,,,,,0,0.066033254,0.036472149,0.394586891,,,,,,,,0.955882353,0.058823529,,0.863386246,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,,,,,,0.9833,0.0096,0.0096,1.0616,0.0052,0.981546154,0.115284615,0.969088889,0.962155556,0.611590476,0.983304762,0.75673,0.62215,0.8109,0.812055556,1.0054375,1.0054375,0.995384615,0.9699,0.549175,0.55383,0.860685714,,,,,0,0.065320665,0.025862069,0,,,,,,,,1,0.058823529,,0.893116803,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,,,,,,0.9833,0.0096,0.0096,1.0668,0.0052,0.970338462,0.114484615,0.970244444,0.963311111,0.606628571,0.983304762,0.66046,0.63354,0.8132,0.8132,1.0054375,1.0054375,0.988215385,0.969107692,0.55435,0.546585,0.857728571,,,,,0,0.066033254,0.025862069,0,,,,,,,,1,0.044117647,,0.891508906,,,,0.885057573,,,0.937795239,0.937795239,0.937795239
,,,,,,0.98529,0.0096,0.0096,1.0616,0.0052,0.977546154,0.114484615,0.967933333,0.964466667,0.611590476,0.985285714,0.72671,0.58385,0.8132,0.8132,1.006725,1.0054375,0.999369231,0.962738462,0.55228,0.41563,0.865128571,,,,,0,0.066033254,0.034040673,0,,,,,,,,0.960784314,0.044117647,,0.894580999,,,,0.885057573,,,0.940944884,0.940944884,0.940944884
,,,,,,0.9833,0.0096,0.0096,1.0616,0.0052,0.975146154,0.112884615,0.966777778,0.964466667,0.608609524,0.983304762,0.80331,0.64803,0.809755556,0.814355556,1.0041375,1.0041375,0.989015385,0.965923077,0.546585,0.460665,0.862171429,,,,,0,0.066508314,0.036472149,0,,,,,,,,0.955882353,0.044117647,,0.892153064,,,,0.885057573,,,0.940944884,0.940944884,0.940944884
,,,,,,0.98032,0.0096,0.0096,1.0668,0.0052,0.979146154,0.114484615,0.966777778,0.963311111,0.612580952,0.98032381,0.90476,0.52484,0.8109,0.814355556,1.0041375,1.00285,0.994584615,0.967515385,0.55176,0.33437,0.860685714,,,,,0,0.066033254,0.029343501,0,,,,,,,,0.985294118,0.058823529,,0.893291575,,,,0.885057573,,,0.92834642,0.92834642,0.92834642
,,,,,,0.98131,0.0096,0.0096,1.0616,0.0052,0.977546154,0.113684615,0.969088889,0.966777778,0.6106,0.981314286,0.79193,0.56936,0.814355556,0.8132,1.0054375,1.00285,0.993792308,0.969107692,0.54555,0.43789,0.862171429,,,,,0,0.066508314,0.034482759,0,,,,,,,,0.970588235,0.058823529,,0.897159848,,,,0.885057573,,,0.92834642,0.92834642,0.92834642
,,,,,,0.98529,0.0096,0.0096,1.0512,0.0052,0.974346154,0.113684615,0.966777778,0.964466667,0.6106,0.985285714,0.80538,0.7764,0.8132,0.812055556,1.00285,1.00285,0.996976923,0.9707,0.54607,0.33385,0.874,,,,,0,0.066508314,0.034648541,0,,,,,,,,0.955882353,0.058823529,,0.893850843,,,,0.908045737,,,0.937007798,0.937007798,0.937007798
,,,,,,0.9833,0.0096,0.0096,1.046,0.0052,0.975946154,0.114484615,0.967933333,0.963311111,0.6106,0.983304762,0.64907,0.54555,0.812055556,0.809755556,1.0054375,1.0041375,0.990607692,0.9699,0.54296,0.339545,0.863642857,,,,,0,0.066033254,0.01934129,0,,,,,,,,0.976470588,0.058823529,,0.893116803,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,,,,,,0.9843,0.0096,0.0096,1.0512,0.0052,0.976746154,0.113684615,0.967933333,0.963311111,0.608609524,0.984295238,0.72774,0.57039,0.8132,0.8109,1.0054375,1.00285,0.987423077,0.966715385,0.38561,0.339545,0.865128571,,,,,0,0.022961202,0.025862069,0,,,,,,,,0.960784314,0.039215686,,0.896612231,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,,,,,,0.9833,0.0096,0.0096,1.0512,0.0052,0.976746154,0.114484615,0.969088889,0.963311111,0.608609524,0.983304762,0.80952,0.68841,0.8132,0.8132,1.0054375,1.0041375,0.9914,0.966715385,0.54089,0.33644,0.860685714,,,,,0,0.000950119,0.015141469,0,,,,,,,,0.970588235,0.044117647,,0.895738374,,,,0.885057573,,,0.929133861,0.929133861,0.929133861
,,,,,,0.9843,0.0096,0.0096,1.046,0.0052,0.975946154,0.115284615,0.967933333,0.964466667,0.609609524,0.984295238,0.67495,0.61491,0.8132,0.8132,1.0054375,1.00285,0.9914,0.967515385,0.331265,0.43375,0.862171429,,,,,0,0.009976247,0.020557029,0,,,,,,,,0.970588235,0.044117647,,0.897555997,,,,0.885057573,,,0.925196775,0.925196775,0.925196775
,,,,,,0.9843,0.0096,0.0096,1.04075,0.0052,0.867861538,0.114484615,0.967933333,0.966777778,0.609609524,0.984295238,0.74845,0.68841,0.8132,0.814355556,1.0054375,1.0041375,0.992992308,0.968307692,0.550725,0.332815,0.859214286,,,,,1,0.00158353,0.046253316,0,,,,,,,,0.970588235,0.058823529,,0.017896591,,,,0.885057573,,,0.92834642,0.92834642,0.92834642
,,,,,,0.98529,0.0096,0.0096,1.0512,0.0052,0.979146154,0.114484615,0.967933333,0.964466667,0.611590476,0.985285714,0.64803,0.48654,0.8109,0.8132,1.0054375,1.0041375,0.9914,0.9699,0.554865,0.000515,0.8666,,,,,0,0.057165477,0.034924844,0,,,,,,,,0.985294118,0.058823529,,0.897066637,,,,0.885057573,,,0.929133861,0.929133861,0.929133861
,,,,,,0.9833,0.0096,0.0096,1.046,0.0052,0.840638462,0.113684615,0.966777778,0.964466667,0.606628571,0.983304762,0.64182,0.76191,0.8109,0.814355556,1.0041375,1.00285,0.989807692,0.962738462,0.579195,0.000515,0.863642857,,,,,0,0.064845606,0.030835544,0.757745726,,,,,,,,0.970588235,0.058823529,,0.900981516,,,,0.885057573,,,0.923622011,0.923622011,0.923622011
,,,,,,0.9843,0.0096,0.0096,1.046,0.0052,0.878269231,0.113684615,0.967933333,0.964466667,0.609609524,0.984295238,0.77536,0.71532,0.809755556,0.814355556,1.0054375,1.0041375,0.983438462,0.9699,0.569875,0.000515,0.860685714,,,,,0,0.064133017,0.059681698,0.963675214,,,,,,,,0.976470588,0.058823529,,0.875045441,,,,0.885057573,,,0.933070829,0.933070829,0.933070829
,,,,,,0.98231,0.0096,0.0096,1.046,0.0052,0.940715385,0.114484615,0.966777778,0.963311111,0.611590476,0.982314286,0.7029,0.75776,0.809755556,0.812055556,1.006725,1.0041375,0.986623077,0.965923077,0.559525,0.000515,0.862171429,,,,,0,0.065320665,0.035311671,0.963675214,,,,,,,,0.970588235,0.058823529,,0.880008948,,,,0.885057573,,,0.937007798,0.937007798,0.937007798
,,,,,,0.9843,0.0096,0.0096,1.046,0.0052,0.961530769,0.115284615,0.966777778,0.963311111,0.607619048,0.984295238,0.62215,0.77122,0.8132,0.812055556,1.006725,1.0041375,0.989015385,0.964330769,0.566255,0.000515,0.863642857,,,,,0,0.065320665,0.062002653,0.959401709,,,,,,,,0.960784314,0.058823529,,0.895748361,,,,0.885057573,,,0.92834642,0.92834642,0.92834642
,,,,,,0.98131,0.0096,0.0096,1.0512,0.0052,0.990353846,0.112884615,0.966777778,0.964466667,0.6106,0.981314286,0.56729,0.7971,0.812055556,0.812055556,1.0054375,1.0041375,0.992992308,0.9699,0.538305,0.000515,0.8666,,,,,0,0.064608076,0.038129973,0.961538462,,,,,,,,0.941176471,0.044117647,,0.895388831,,,,0.885057573,,,0.940944884,0.940944884,0.940944884
,,,,,,0.9833,0.0096,0.0096,1.046,0.0052,0.977546154,0.115284615,0.966777778,0.963311111,0.609609524,0.983304762,0.65631,0.71843,0.8132,0.8132,1.0054375,1.0041375,0.993792308,0.969107692,0.56884,0.000515,0.863642857,,,,,0,0.065083135,0.031332891,0.956552703,,,,,,,,0.985294118,0.044117647,,0.891753586,,,,0.885057573,,,0.921259806,0.921259806,0.921259806
,,,,,,0.98529,0.0096,0.0088,1.046,0.0052,0.977546154,0.115284615,0.966777778,0.964466667,0.611590476,0.985285714,0.87474,0.54969,0.812055556,0.814355556,1.0054375,1.00285,0.988215385,0.9699,0.54969,0.000515,0.865128571,,,,,0,0.065320665,0.042219274,0.958867521,,,,,,,,0.988235294,0.044117647,,0.895144151,,,,0.885057573,,,0.942519648,0.942519648,0.942519648
,,,,,,0.9833,0.0096,0.0096,1.046,0.0052,0.988753846,0.113684615,0.967933333,0.964466667,0.611590476,0.983304762,0.89648,0.56729,0.812055556,0.8109,1.0041375,1.00155,0.984238462,0.967515385,0.603005,0.000515,0.876957143,,,,,0,0.064608076,0.045921751,0.958689455,,,,,,,,0.970588235,0.058823529,,0.894584883,,,,0.938697694,,,0.88779528,0.88779528,0.88779528
,,,,,,0.9843,0.0096,0.0096,1.046,0.0052,0.981546154,0.115284615,0.965622222,0.964466667,0.609609524,0.984295238,0.71429,0.71118,0.8086,0.8132,1.0041375,1.0054375,0.985030769,0.964330769,0.572985,0.000515,0.854771429,,,,,0,0.065320665,0.033156499,0.952991453,,,,,,,,0.964705882,0.058823529,,0.89448002,,,,0.885057573,,,0.818897566,0.818897566,0.818897566
,,,,,,0.98231,0.0096,0.0096,1.046,0.0052,0.881469231,0.115284615,0.965622222,0.964466667,0.611590476,0.982314286,0.79089,0.86336,0.809755556,0.8132,1.0054375,1.0054375,0.985030769,0.969107692,0.55228,0.000515,0.859214286,,,,,0,0.064608076,0.032493369,0.590099712,,,,,,,,0.955882353,0.058823529,,0.895318923,,,,0.885057573,,,0.812598393,0.812598393,0.812598393
,,,,,,0.9843,0.0096,0.0096,1.046,0.0052,0.985553846,0.115284615,0.966777778,0.964466667,0.609609524,0.984295238,0.7236,0.9089,0.809755556,0.814355556,1.0054375,1.0054375,0.987423077,0.963530769,0.55901,0.000515,0.863642857,,,,,0,0.064608076,0.053492483,0,,,,,,,,0.970588235,0.058823529,,0.893850843,,,,0.885057573,,,0.889763705,0.889763705,0.889763705
,,,,,,0.9843,0.0096,0.0096,1.046,0.0052,0.988753846,0.114484615,0.966777778,0.966777778,0.6106,0.984295238,0.9617,0.98137,0.8109,0.812055556,1.0054375,1.0041375,0.989807692,0.965123077,0.54555,0.000515,0.860685714,,,,,0,0.064608076,0.032493369,0,,,,,,,,0.970588235,0.058823529,,0.896227734,,,,0.885057573,,,0.913385751,0.913385751,0.913385751
,,,,,,0.9833,0.0088,0.0096,1.04075,0.0052,0.932707692,0.112084615,0.965622222,0.965622222,0.608609524,0.983304762,0.85404,0.9617,0.812055556,0.814355556,1.0041375,1.008025,0.985830769,0.965923077,0.606625,0.000515,0.859214286,,,,,0,0.064608076,0.044650753,0,,,,,,,,0.955882353,0.044117647,,0.888537793,,,,0.885057573,,,0.885826737,0.885826737,0.885826737
,,,,,,0.98231,0.0096,0.0096,1.046,0.0052,0.927907692,0.113684615,0.965622222,0.964466667,0.609609524,0.982314286,0.66874,0.7412,0.809755556,0.814355556,1.0054375,1.0041375,0.984238462,0.9699,0.587995,0.000515,,,,,,0,0.064291368,0.056918657,0,,,,,,,,0.985294118,0.058823529,,0.891380741,,,,0.885057573,,,0.937007798,0.937007798,0.937007798
,,,,,,0.9843,0.0096,0.0088,1.046,0.0052,0.923907692,0.115284615,0.966777778,0.964466667,0.608609524,0.984295238,0.86439,0.67391,0.8132,0.8132,1.006725,1.008025,0.983438462,0.967515385,0.569875,0.000515,,,,,,0,0.065558195,0.032161804,0,,,,,,,,0.970588235,0.058823529,,0.894270294,,,,0.885057573,,,0.923622011,0.923622011,0.923622011
